NOppm,O3ppm,NO2ppm,SO2ppm,H2Sppm,COppm,Time Since Start:
0.0261857421875,0.10593300170898437,0.0519440947265625,0.4820759375,3.6086837158203124,0.402459921875,885000.0
0.00189150390625,0.10167596618652344,0.021350355468750002,0.5686378125,3.4225722412109376,0.6746218359375,890000.0
0.0808349609375,0.06890050354003906,0.014549179138183592,0.634414375,3.414369287109375,0.6749438867187502,895000.0
0.030207666015625,0.0846881201171875,0.019386446594238278,0.527441875,3.637113525390625,0.6332437890625,900000.0
0.01696337890625,0.10403066528320312,0.0490552271118164,0.6445421874999999,3.27674580078125,0.70532193359375,905000.0
0.015847412109375,0.11417683898925782,0.04895938128662109,0.5354903125,3.568087646484375,0.645228203125,910000.0
0.01329521484375,0.10766140502929687,0.053525550842285156,0.5105631250000001,3.3634588134765626,0.59398388671875,915000.0
0.04120703125,0.11945971557617187,0.0552354217529297,0.5327871875,3.45530390625,0.6043507421875,920000.0
0.023867333984375006,0.10806186096191406,0.055893159851074216,0.5311478125,3.46869755859375,0.624933203125,925000.0
0.050156298828125,0.11108064758300781,0.051135608825683604,0.531820625,3.549095361328125,0.5597233984375001,930000.0
0.019897705078125,0.11157672119140626,0.05509878717041015,0.52452125,3.4748787841796873,0.60000810546875,935001.0
0.026048339843750004,0.05045881347656251,0.057705080200195304,0.5657784375,3.5267857666015625,0.48737154296875,940000.0
0.035643603515625,0.10982760070800783,0.06657857354736328,0.5665765625,3.4949285888671877,0.56414703125,945000.0
0.005480029296875001,0.10280220581054687,0.0340851328125,0.5436890625,3.4588365478515626,0.6110523632812501,950000.0
0.024721484375,0.09554027099609375,0.053925994079589847,0.6493362500000001,3.3337322265625,0.64985916015625,955000.0
0.10742470703125,0.13302353820800783,0.06845594201660156,0.479353125,3.58109609375,0.56966357421875,960001.0
0.0371560546875,0.07876619873046875,0.013158639221191407,0.5626371875,3.5224611816406255,0.6911287109375,965000.0
0.021755712890625,0.15081684936523437,0.0447677548828125,0.50842,3.0699397216796873,0.6732631640625,970000.0
0.016327294921875,0.12692859436035156,0.08140257275390625,0.7488459375000002,2.4861650146484378,0.37706947265625,975000.0
0.073050537109375,0.13486030822753906,0.12620677386474607,0.5743553125,3.3407400878906257,0.6008309570312501,980000.0
0.112370849609375,0.06683470642089843,0.07926961541748047,0.5352434375,3.6944002197265626,0.689463671875,985000.0
0.0823060546875,0.11681406555175781,0.06783992321777343,0.52510875,3.394463037109375,0.67513982421875,990000.0
0.046784130859375,0.11096545104980468,0.04229034191894531,0.531236875,3.3175763427734375,0.70360103515625,995000.0
0.04364780273437501,0.10912890869140625,0.06452424700927734,0.5211840625,3.1775913818359376,0.71574443359375,1000000.0
0.05206455078125,0.10580232421875,0.06260267779541015,0.5311596875,3.0827352294921875,0.7381150390625,1005000.0
0.04590571289062501,0.1042196240234375,0.05922015765380859,0.5470971875,3.0517609130859373,0.7169692578125,1010000.0
0.05269755859375,0.10878286376953127,0.06437691119384766,0.540544375,3.07204638671875,0.731961484375,1015000.0
0.046875390625,0.11118468872070313,0.063887291015625,0.53566875,3.0189359375,0.739028125,1020000.0
0.04790419921875,0.10571535766601563,0.06201628125,0.53471,3.0492893798828127,0.73577130859375,1025000.0
0.06013779296875,0.10515189636230468,0.06822346160888672,0.5379828125,3.035145654296875,0.73777837890625,1030000.0
0.043083837890625,0.10683841003417971,0.059728698852539064,0.5319290625,3.0391376708984374,0.73826328125,1035000.0
0.04916611328125,0.10624740173339846,0.06325095538330078,0.5177521875,3.052903369140625,0.7380767968750002,1040001.0
0.049851416015625,0.11147108642578125,0.06707532788085938,0.5336275,3.05748515625,0.7503413671875,1045001.0
0.05117109375,0.10521086059570314,0.0637156060180664,0.5261746875,3.047820336914063,0.73372556640625,1050001.0
0.044744970703125,0.10541780456542969,0.06128890759277344,0.53039,2.9924369384765623,0.72964052734375,1055000.0
0.066732763671875,0.09835757751464844,0.05808505151367187,0.5454978125,3.1536560302734373,0.7239576953125,1060000.0
0.0542185546875,0.10941644470214844,0.06127867163085937,0.5379675,3.0786798095703123,0.7372427734375,1065000.0
0.048571044921875,0.110082353515625,0.061209036071777356,0.52925875,2.989074169921875,0.7471621093750002,1070001.0
0.046732177734375,0.11112390319824218,0.05857792858886719,0.5374265625,2.956281494140625,0.76479626953125,1075000.0
0.043245166015625,0.10477967041015625,0.06218284826660156,0.5107965625,3.0495214599609377,0.739568671875,1080000.0
0.0434013671875,0.10798536682128906,0.06006074725341798,0.52113875,3.025058544921875,0.73797904296875,1085000.0
0.033467041015625,0.103186953125,0.05760520202636719,0.5252278125,3.09304365234375,0.74718251953125,1090000.0
0.058544677734375,0.1057822900390625,0.05593100189208984,0.53816375,3.0749545654296875,0.750319453125,1095001.0
0.065506396484375,0.10667517700195313,0.06439086932373046,0.5373984375,3.041710888671875,0.7744928125000001,1100000.0
0.05469877929687501,0.10564045715332034,0.0690541254272461,0.528486875,3.0520217041015627,0.75253298828125,1105000.0
0.04858369140625,0.1113970965576172,0.05896131188964844,0.52323625,3.03635869140625,0.75624634765625,1110000.0
0.03723466796875,0.10442201477050782,0.029398302978515627,0.5054909375000001,3.053142626953125,0.747677734375,1115000.0
0.04611318359375001,0.11096067016601563,0.059577485778808593,0.5421834375,2.9939083740234373,0.727850234375,1120001.0
